simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time
4973	3.6845846	-0.40360489	2.5388099	1333.8531	10.695328	2.5167887	-0.48870382	0.14533325	5.576310634613037	0.7472313046455383	1001916725	353794098	1001916725.365435
5023	0.8514313	0.53769054	0.68768939	1393.9353	12.745595	3.3154871	0.18160626	-0.29048227	0.12036201357841492	-2.673868417739868	1015029482	122474551	1015029482.10351
5052	5.9876987	0.92165377	1.1358687	940.60923	10.877584	2.0822714	-0.40888481	0.088040934	1.1537421941757202	-1.7587257623672485	1021499486	170774579	1021499486.160638
5085	1.2853875	-0.30892433	1.072788	1392.2373	10.656699	1.9738234	-0.7110096	-0.14964656	1.845875859260559	-2.7425496578216553	1022998197	722414613	1022998197.740627
5187	3.1101992	-0.14704423	2.4758335	1070.9708	14.231979	2.7293973	0.66091093	-0.088800229	3.3459908962249756	-0.5689995288848877	1023892843	256512880	1023892843.274475
5386	4.7261579	-1.4565613	0.50342535	648.6239	7.7145622	1.8418564	-0.30979148	0.19019968	3.223484516143799	-0.4282383918762207	1014475038	691834092	1014475038.706147
5392	6.279846	-0.88556099	0.7036318	1575.342	13.894933	2.6467954	-0.11587204	-0.21153905	2.2949492931365967	0.07827603816986084	1031535086	231071472	1031535086.239641
5465	4.4980386	-0.58297895	0.52489205	1766.8557	7.7359107	2.7763905	0.41949349	-0.17662251	1.2193461656570435	-2.5360031127929688	1008667677	771682739	1008667677.780326
5516	0.50387812	-0.68469152	2.5590713	2564.6881	10.827878	3.8977569	-0.78996059	-0.40852131	4.967254161834717	-2.7465131282806396	1029202282	220033050	1029202282.241007
5573	4.8679155	-0.18736236	0.28684741	1301.6135	7.6540163	2.776093	-0.68090865	-0.049376511	5.2905755043029785	-1.779145359992981	1003792876	708535433	1003792876.698767
5580	1.8469528	0.33774167	1.2112286	370.33778	7.3037747	1.4369154	0.22505715	-9.2292052e-05	3.398610830307007	0.5645655393600464	1023679915	932644486	1023679915.923739
5587	5.2034527	-0.27299987	2.0065466	1130.8137	10.474126	2.3603968	-0.077678658	-0.23172909	0.03858727589249611	-2.847557783126831	1003243204	490462661	1003243204.506592
5664	1.1190841	-0.35446742	2.5726182	2716.3924	9.7850837	3.2832086	-0.35975703	-0.13019861	1.4154353141784668	-1.4267133474349976	1030845026	727118850	1030845026.729754
5743	3.6890504	-0.11550531	2.4177786	1382.0671	15.404466	2.0422048	-0.054437034	-0.026149068	1.647507667541504	-0.8819495439529419	1011219767	681618333	1011219767.701259
5755	1.5524319	0.89326582	2.1034501	898.29066	17.641294	1.592391	-0.19343666	-0.054091071	1.0504035949707031	-2.226001024246216	1017977190	216570258	1017977190.204792
5828	1.2179453	0.71423123	0.23212126	3238.8346	23.763257	3.2853389	0.33899712	-0.023009663	2.7854623794555664	1.4112578630447388	1012603121	825700641	1012603121.811147
5843	2.6940123	-0.29516627	2.1491927	1520.1915	8.4258074	3.5345856	-0.61145994	-0.009715659	0.9212523102760315	0.34198498725891113	1030088779	533098340	1030088779.549319
5855	6.1161199	0.25967526	0.4539339	539.90494	7.0517691	2.9499849	0.15063215	-0.48031895	3.3457729816436768	-0.7731421589851379	1018023750	139679313	1018023750.121138
5867	5.8031395	-0.083152491	2.8699693	1661.7753	16.624349	1.8329353	0.29063374	0.052249317	1.797438383102417	-2.4900264739990234	1027406747	482895136	1027406747.461756
5911	5.2129948	-0.031394651	2.0461053	949.22549	20.208749	3.2566132	0.022261918	-0.0068366174	1.8019013404846191	-2.4550414085388184	1009659501	126822948	1009659501.115082
5923	1.4271924	-0.69565317	1.1407777	1185.4408	10.863561	1.4312463	0.017451001	-0.051136487	2.2775042057037354	0.8122647404670715	1008103988	471272826	1008103988.484066
5956	3.4769404	-1.2232998	2.5408045	1482.4769	4.4405021	2.039221	0.26767582	-0.0034592703	5.573967933654785	-0.48842787742614746	1026148219	134555578	1026148219.155282
5983	3.4732477	1.2902223	1.8070199	241.03908	23.841899	2.5722319	-0.020142264	0.0031033803	6.199187278747559	-1.5707029104232788	1019794388	250596046	1019794388.23545
6057	5.7393157	0.16448662	2.6793364	294.43528	8.1209455	2.6877541	0.30944641	0.065104258	5.417317867279053	0.7002795934677124	1018616187	720453978	1018616187.702464
6064	3.8014832	0.54275183	2.224843	1566.1883	27.401674	1.8244698	0.13967436	0.23494806	5.273211479187012	2.6601133346557617	1019262741	385653734	1019262741.382025
6097	4.7106494	0.038163444	0.61151649	1157.6621	15.240942	2.7705792	0.64053947	-0.035111685	1.1859283447265625	-3.0602331161499023	1009787021	339239120	1009787021.34934
6155	2.6985222	0.70801119	2.3972954	634.13962	9.2184433	2.2797759	0.091851287	-0.052620455	5.422527313232422	1.0229748487472534	1001483830	812030077	1001483830.798035
6250	2.7566072	-0.75763835	0.95822264	1214.2794	9.6723307	2.0203346	0.014973488	0.0842059	0.7639801502227783	1.5351154804229736	1026536161	524216175	1026536161.538279
6315	5.9234919	0.18969174	0.31732138	1308.8332	7.9272125	2.2455693	0.00076806762	0.15753373	1.362733244895935	-0.1912115216255188	1006963530	755549550	1006963530.753526
6366	4.3679894	-0.093715466	1.2861417	394.74927	6.0183424	1.6730671	-0.00024502913	-0.050298032	3.0821564197540283	-2.2791051864624023	1008591283	609656692	1008591283.609961
6384	1.2784358	-0.52843658	2.4975607	1486.4196	15.065505	2.0936046	0.073725485	0.093105425	1.039682149887085	2.168302297592163	1005508421	636741996	1005508421.657652
6417	0.96213733	-0.70911221	2.8583241	1947.3204	13.245559	2.7899668	-0.43410486	0.028516701	6.14668083190918	-3.0236494541168213	1007562955	362666965	1007562955.380121
6420	0.38893928	-0.28671553	2.9114059	1716.2062	3.9569183	2.2868909	-0.41727467	0.04850055	2.6829707622528076	0.9270294904708862	1010651692	957129598	1010651692.970666
6449	5.0051701	0.010653862	1.761323	997.69621	8.1459846	2.5727631	-0.023704812	-0.14368911	0.42037904262542725	2.1779372692108154	1013832688	882416606	1013832688.895003
6458	3.9133633	-1.0140416	2.0271574	2621.1273	17.503872	3.859829	-0.73107231	-0.23506059	3.1895554065704346	-0.5741167664527893	1017859839	952794552	1017859839.974818
6484	4.6369339	-0.68720388	2.3804259	638.08755	8.190066	2.3193811	-0.25605722	0.16896037	6.1997857093811035	-1.4701611995697021	1025642320	170906067	1025642320.186431
6547	0.94998077	0.59764825	0.34880996	7549.3454	24.654187	4.3256768	-0.091836422	0.13309816	0.2639124095439911	-0.7168210744857788	1020884474	52489877	1020884474.039389
6563	5.9710292	-0.4232644	0.32458515	2446.0474	14.039385	4.1137632	-0.17846334	-0.046422643	2.637608289718628	-2.903280019760132	1024191518	332544327	1024191518.351031
6571	1.4187902	0.86399657	2.6952824	2331.63	11.246744	3.1918741	0.36891054	-0.0048383297	4.932394981384277	-0.593626081943512	1013065182	299235582	1013065182.283273
6602	3.3278839	-1.4319831	2.4840933	1480.0224	9.4479909	3.0225851	0.29952114	0.033851405	5.520659446716309	-1.554808259010315	1031402121	229550004	1031402121.244537
6619	1.6454465	0.39224009	0.31376802	1182.8817	12.013152	3.0057659	0.69622115	0.11166086	0.45697465538978577	-1.4337050914764404	1013976897	910528183	1013976897.902622
6622	4.5709679	0.59616547	1.8607057	400.42755	7.5914096	2.1983852	-0.56459125	0.079188277	2.1752519607543945	3.0492727756500244	1005649261	453222871	1005649261.43819
6650	0.55874179	-1.0294092	2.4653806	1371.0797	9.4585036	1.5076774	-0.19178106	0.16096664	0.931177020072937	-2.9150772094726562	1019191210	541484356	1019191210.559136
6666	1.0339502	0.90496776	1.5911145	728.28093	15.031	2.5731718	0.71844986	0.024722916	5.102116584777832	1.3230035305023193	1012892573	226913810	1012892573.212901
6682	1.4372063	-1.0372501	2.4304547	915.16675	8.9876772	1.5923503	-0.26077322	0.26646959	3.1388473510742188	1.8927377462387085	1002996819	350320935	1002996819.360779
6696	0.56990809	-0.6314844	2.2243054	871.78379	12.703051	2.9489051	0.62471689	0.77739446	5.170525074005127	0.7578833103179932	1016534763	711009026	1016534763.730604
6764	3.0516512	0.71416832	0.20465482	963.18035	25.397264	2.5611708	-0.2073263	-0.016111367	0.6984844207763672	-1.4441590309143066	1031074951	883677840	1031074951.864071
6882	2.0585872	0.26254124	1.7620622	1157.3654	10.554985	3.3056741	0.928716	0.036123077	1.8825005292892456	-0.39624857902526855	1031368324	522712469	1031368324.532247
6928	4.7581988	0.51011108	2.5671644	616.17686	7.9044422	2.8652015	0.43410379	-0.035556396	5.392767906188965	2.016296148300171	1006033488	578234673	1006033488.558828
6949	4.4115978	-0.31100362	2.6015619	1904.6474	25.169827	2.0499252	-0.28856638	0.10446551	0.8613845109939575	-0.7012826204299927	1014076246	745846033	1014076246.761905
6971	5.5112178	0.81122347	0.09301947	3069.8307	13.85623	2.4061296	0.051338016	0.10171475	1.8543238639831543	0.2345954328775406	1022847267	410559535	1022847267.389062
6979	4.0928085	-1.0566474	2.9087141	1166.2544	8.2165615	1.8597741	0.34954836	-0.00056835278	1.0476202964782715	-2.2492547035217285	1018709118	110247970	1018709118.123892
7008	1.3764735	0.71127112	0.43276754	1686.3831	7.6519875	1.9355749	-0.0046911202	-0.13437338	4.310098648071289	1.073368787765503	1017956482	206430078	1017956482.186466
7047	6.1436791	-0.052893425	0.57343056	2659.3686	31.728136	2.9396229	-0.0024529025	-0.04260035	4.4406352043151855	2.5655624866485596	1017029544	445533156	1017029544.461017
7051	3.1463324	0.10553593	2.3242721	927.30737	6.9093035	2.8767817	-0.18002128	0.08274897	1.8065625429153442	-1.436409831047058	1018205209	581785083	1018205209.59394
7052	4.8820954	0.7598857	2.79911	1463.063	8.6427885	1.8714827	0.1172823	0.13425178	5.310080051422119	-0.5413692593574524	1012425994	534441233	1012425994.518927
7053	1.1298848	0.97926785	0.88113828	1192.3802	40.810719	2.2022998	-0.0022400531	-0.059029586	5.230156898498535	1.1008036136627197	1030545358	638729692	1030545358.619984
7062	4.2381278	1.2813894	0.34495783	2700.0416	13.829893	3.3284342	0.10112825	0.32196543	5.8832268714904785	2.1579976081848145	1014893045	847611785	1014893045.827209
7101	4.8295172	0.11392524	0.56265654	1369.1414	12.86142	2.0384913	-0.30418652	-0.034373251	3.288792610168457	2.791752338409424	1020232887	613192916	1020232887.605812
7171	5.8451814	-0.16203172	2.8532712	2799.4584	9.580546	2.2794685	0.41454222	0.16235934	2.0655667781829834	-1.9852814674377441	1005439902	644362211	1005439902.628597
7229	0.66978089	-0.064132858	2.7586261	1444.7095	13.938359	3.2419273	-0.093385467	0.42944589	0.3970443904399872	2.936366081237793	1019510834	200643897	1019510834.192123
7271	1.9523441	0.48009621	0.59991814	927.00879	10.656319	1.8888177	-0.14215326	-0.089091913	3.594419479370117	2.6165924072265625	1031334033	157860756	1031334033.141244
7279	2.1321312	-0.92535955	0.38779256	2893.2819	11.13307	3.5505342	0.034544338	0.090390477	1.473326563835144	-1.7437330484390259	1012509680	885147333	1012509680.899013
7387	4.9646336	-1.0277397	2.7958019	1694.6557	8.2927173	3.5631797	-0.42062179	-0.17519014	3.7719221115112305	0.015392323024570942	1003459790	780804038	1003459790.794056
7388	1.7767873	-0.13920037	0.47439683	767.40146	4.9002188	1.5428948	0.1283316	-0.19499885	2.9426724910736084	2.9732351303100586	1008644092	893050075	1008644092.902126
7391	5.9716504	-0.17726373	2.631878	2003.0932	8.5652972	2.8614245	0.37427478	-0.007672869	1.9693964719772339	-0.6900361180305481	1014882255	58080554	1014882255.071109
7402	1.3200278	-1.3524782	0.60334189	1218.5959	12.822526	2.8810284	-0.029565678	-0.0055019229	2.668034315109253	0.7087421417236328	1017758831	695278525	1017758831.706828
7408	1.8861568	0.61638719	0.17805189	3509.2923	13.388607	3.8577468	0.10237252	0.044572964	4.681130409240723	-1.5941979885101318	1021481367	781839848	1021481367.773571
7450	6.2615388	0.061375404	2.7602759	417.85039	9.1324811	2.6335438	-0.14189064	0.070702329	6.070700168609619	2.0361099243164062	1030522680	613167524	1030522680.59764
7483	2.7603658	-0.66895975	2.1369974	1108.4625	14.748788	2.2604053	-0.012344618	-0.023092995	3.164616346359253	-0.17047184705734253	1020450108	695521832	1020450108.71015
7600	3.5718413	-0.19024514	2.7954554	3587.4814	14.796051	2.9600084	0.11933394	0.23179138	1.5436147451400757	1.735451579093933	1009459202	959453344	1009459202.95118
7606	2.2710528	1.1594154	2.1920562	1323.5804	11.889498	3.5007579	-0.70273193	0.22977946	5.449467182159424	-1.8550578355789185	1021844612	361734748	1021844612.346202
7607	1.9951582	-0.84918925	0.36451661	1553.1026	8.1051476	3.3735728	0.15507623	-0.27422721	5.247076034545898	1.0098861455917358	1028715413	230843902	1028715413.246464
7620	2.7901468	0.94287256	0.74616858	683.2599	9.129605	1.2246008	-0.95120917	0.034917103	5.556766510009766	1.268735408782959	1002383571	367313147	1002383571.344778
7653	0.43179446	-0.39732538	0.63386664	1696.5536	9.0081013	3.0803698	0.078163565	-0.1492463	5.43739652633667	2.2021889686584473	1030064130	206378937	1030064130.223111
7664	2.8933858	-0.72358163	2.5674103	1391.8878	8.0715142	1.4179451	-0.16764514	0.031559646	4.530280113220215	-0.782453179359436	1028707498	64078450	1028707498.085218
7702	0.71287911	0.51613962	0.62193611	2897.8926	19.37952	3.1872455	0.17093335	0.022903108	4.49903678894043	-1.899023175239563	1020880758	449190497	1020880758.428836
7750	4.2998818	0.40020055	0.49319508	1642.3416	11.197625	2.6801537	0.48435272	-0.10741663	3.522907257080078	-1.2175304889678955	1002833698	579243183	1002833698.560543
7801	6.1472948	-0.93345509	2.6571878	2243.2994	10.130022	3.6509737	-0.56538114	-0.71509222	5.835107326507568	-1.6563167572021484	1029611542	300240874	1029611542.319729
7815	3.013173	0.99754146	0.41352672	1311.5736	8.0005125	2.8559404	-0.24135432	-0.0064923632	0.021396776661276817	-1.4489336013793945	1027167258	543139338	1027167258.524762
7867	1.3141772	-0.24964338	2.3065229	1507.7481	11.047477	2.9081371	0.010910054	-0.24385066	1.846950650215149	-2.3980979919433594	1000431039	105479717	1000431039.119415
7868	3.7317402	0.49333243	2.0732924	287.71585	4.0145589	1.8716041	-0.61691325	-0.012238875	4.220737457275391	1.3882782459259033	1006909627	551901579	1006909627.548183
7951	0.39246557	0.093916636	1.111763	983.17216	8.243551	2.2829085	-0.3364742	-0.022078568	3.207170248031616	-3.0254085063934326	1002137572	157627821	1002137572.172971
7955	2.5939406	0.16079607	2.0330739	862.37377	10.283254	1.5751624	-0.065043731	0.064586489	1.6610634326934814	-2.5933408737182617	1007453501	719167113	1007453501.705757
7972	5.5323296	0.12480698	1.1275016	255.40609	40.576245	2.3330987	0.14398109	0.012427567	1.535926103591919	-2.4430742263793945	1022602742	961123347	1022602742.958705
8098	1.5816059	0.50307041	1.9339349	531.98207	7.3019458	2.1871593	-0.33499893	-0.01906344	3.3335165977478027	3.1189427375793457	1022637924	769998908	1022637924.762566
8159	5.1363033	-0.82742415	0.20772078	2863.3775	4.5439776	2.7198887	-0.3385759	-0.018086598	2.515111207962036	2.4371817111968994	1005885073	620513320	1005885073.645363
8171	5.6324961	-0.25254006	2.0357902	661.90083	8.6299484	2.8113529	-0.34116595	0.0014594863	1.3551543951034546	-1.4170029163360596	1007462205	878702044	1007462205.892178
8182	3.3657989	-0.84725053	2.9728665	2535.2499	9.2539445	3.5082982	0.36720662	0.22326298	1.6950169801712036	2.503915786743164	1010445436	574412346	1010445436.592389
8228	2.1940194	0.58859658	1.416251	1229.9718	3.7594907	3.1808524	-0.052434874	-0.030798075	2.5156021118164062	-2.9298486709594727	1015990659	748405099	1015990659.728741
8306	1.2523976	0.66542589	2.1700533	998.09042	8.2253013	2.695859	0.045649775	-0.12177001	5.583674907684326	-0.9564828872680664	1004669081	733526707	1004669081.726512
8317	3.1861112	-0.71798319	2.2283086	1734.3637	12.1714	1.8707999	-0.55760992	0.015864233	0.2040659785270691	-1.7497495412826538	1013724191	334654093	1013724191.354482
8373	4.8366793	-0.076831836	0.23460917	1126.9765	4.6718247	1.4232869	0.27961319	0.051263238	1.6375524997711182	-2.1436758041381836	1023183731	451384544	1023183731.443283
8441	3.2086975	-0.47200237	2.8463412	1235.3311	8.0898962	2.3353388	-0.025311911	-0.0067221042	6.172349452972412	-3.1098084449768066	1016652945	315666914	1016652945.335815
8447	0.11046231	0.73071774	2.7189561	1993.0509	11.884798	3.227964	0.58646976	0.032793669	0.6090364456176758	-1.5495696067810059	1010111628	548460245	1010111628.527954
8455	5.9476465	-0.31814777	2.7714271	4179.0499	18.045885	4.4937033	-0.024880225	-0.1033888	3.1436328887939453	-1.8927315473556519	1026155576	698322177	1026155576.729573
8570	2.6560224	-0.86398164	0.82352172	2069.1009	10.543101	3.2438386	-0.18504476	0.064219987	2.921544075012207	0.25632625818252563	1000629798	68725109	1000629798.07627
8601	5.823544	0.96829259	2.3736535	1215.7783	9.4890369	3.0018855	-0.24777808	-0.23687226	0.7563432455062866	1.7118028402328491	1009500435	207656622	1009500435.188138
8652	5.4636732	-1.0435284	2.3561078	441.38769	4.3550019	1.560942	-0.694229	0.034272539	2.915489435195923	-1.7530417442321777	1021167915	589433551	1021167915.608377
8675	2.3173735	-0.33377522	2.7975746	1602.9969	13.621955	2.2102179	-0.06235097	-0.10455735	1.7915858030319214	2.0241494178771973	1000100072	269007683	1000100072.28578
8700	1.0742438	-1.3176936	2.3865609	1237.1643	12.566765	2.0426141	0.62273557	0.29057855	3.5283238887786865	3.051642417907715	1029182814	40209651	1029182814.05301
8761	2.6577928	-0.22184687	2.2556221	1853.8815	10.176288	3.0772018	-0.063398194	-0.14681295	0.28461411595344543	0.8972854614257812	1018416308	310120583	1018416308.30247
8790	5.878369	-0.43158785	2.5364322	1761.1371	12.531781	3.2654586	0.40173928	0.0075815078	3.9551897048950195	1.3277554512023926	1018156040	404877782	1018156040.423259
8939	1.8534452	-0.24589365	2.5731934	1007.424	12.7726	2.5918473	0.27062363	0.2090833	2.7484211921691895	0.3462354838848114	1008724470	860462546	1008724470.86883
8952	3.3431212	0.23139494	2.6941803	4189.0423	16.811304	3.7444007	-0.027213428	0.16384846	2.079385280609131	2.727480173110962	1029456445	556918263	1029456445.558396
9023	1.6427458	0.093646742	2.8475815	821.27605	8.1055547	2.7313619	-0.048075775	0.11547281	4.13762092590332	-2.468397855758667	1008373088	112020612	1008373088.114746
9042	1.0050128	0.15188488	1.8348763	804.74892	9.0314262	2.9940862	-0.79042658	-0.29148859	3.9863362312316895	2.819269895553589	1023737079	641981602	1023737079.623825
9066	4.8228248	0.37699004	1.1692622	962.05567	5.8486213	1.3515387	-0.25476782	0.22781181	0.7027699947357178	-0.16615921258926392	1004136057	691220164	1004136057.674846
9072	3.3203545	-0.27436238	2.4266382	1344.8313	14.041337	2.8508713	-0.1024703	0.031856401	1.3137608766555786	0.18345914781093597	1005786777	42104125	1005786777.048628
9121	1.5787704	-1.1931067	1.0686541	866.55447	7.1706683	2.0639228	0.44464911	-0.073531448	4.909313678741455	-1.2702381610870361	1008612272	896495461	1008612272.915125
9162	2.999878	0.0091050931	2.7608069	2855.6945	10.283913	4.1299498	0.028635282	-0.0087974609	6.108827114105225	-0.014380630105733871	1026979251	257763863	1026979251.268778
9205	5.7554349	-0.56452352	2.65065	1349.3898	7.9748676	2.1105368	0.068123926	-0.062868837	0.2143411487340927	-1.942344069480896	1028559362	134239554	1028559362.148324
9291	5.1956498	-0.12625414	0.58467589	2180.1227	16.356768	3.5804714	0.11016315	-0.24358228	5.672298431396484	-0.45725008845329285	1029952169	936932206	1029952169.948295
9292	2.092037	-0.49706149	1.1187953	343.27247	7.4496694	2.8010326	-0.10840036	0.054464113	1.4705537557601929	-2.8574600219726562	1005540032	965686798	1005540032.976965
9296	2.611662	-0.085185315	2.1093609	1107.8645	4.0785338	2.3283081	-0.19761909	-0.17025104	4.454085826873779	0.6679093241691589	1019736715	703034401	1019736715.717777
9358	2.5603854	-0.97454043	2.1138425	1200.9382	7.8357331	1.7006727	0.035448065	-0.015175324	5.436043739318848	2.296231269836426	1002792110	348904133	1002792110.360289
9552	1.525969	0.15071197	1.0043484	1671.5167	48.642327	1.8937294	0.73197069	-0.017807612	1.8819868564605713	-2.5271899700164795	1021531530	486874104	1021531530.501325
9554	1.7180001	0.89690365	0.84505296	2896.3358	17.406957	1.9802567	0.068771069	-0.04023771	0.9164252281188965	3.001310110092163	1005390490	638582587	1005390490.625666
9578	5.0987244	-0.9211757	0.68376783	860.55847	8.9840592	1.5044189	-0.17217583	-0.12666403	4.974606037139893	1.6042461395263672	1016597322	421116710	1016597322.43835
9700	1.157823	0.6600563	0.7301676	603.25774	8.2078028	2.9862262	-0.29502139	-0.0047295999	1.5123088359832764	1.7107025384902954	1026898224	432031155	1026898224.420637
9801	2.057408	-1.1042193	2.9815437	5496.9058	25.280984	4.1982633	0.56063608	0.13273025	5.926239967346191	2.9606926441192627	1009237359	233137369	1009237359.245283
9810	4.183847	0.53927272	2.525661	994.22007	16.979364	1.7763948	-0.21974586	-0.09577606	1.2375459671020508	-2.1038081645965576	1025220708	71864009	1025220708.065165
9838	5.1618074	0.60473125	0.92504554	365.27005	3.492462	2.2281914	0.088319118	-0.013688716	4.677858352661133	-0.20525036752223969	1003000682	714356899	1003000682.703579
9857	1.1493985	0.58523794	1.3444536	567.08898	43.498075	2.820594	0.14138918	0.099624556	2.6097092628479004	-0.40721017122268677	1030870390	591854930	1030870390.576514
9863	4.3612032	-0.51687654	1.9301955	236.03231	4.2111253	1.8106603	0.31172767	0.056490798	3.6313347816467285	-1.8474417924880981	1011632607	312419176	1011632607.318764
9869	5.9648705	0.64456303	0.91343051	888.84267	7.5450513	1.5071506	-0.018303731	0.07571226	0.8388933539390564	-1.1218558549880981	1018188173	486628532	1018188173.47225
9880	4.4729942	0.36209602	2.2520646	537.34646	8.0211642	2.2479378	0.094622399	0.17102978	1.9278507232666016	-1.221642255783081	1026692309	548547506	1026692309.535915
9888	1.196442	0.19194	0.95748041	1320.4383	7.6447378	2.9984344	0.29140761	0.14213662	4.17360782623291	-2.2439448833465576	1021655561	19328237	1021655561.004388
9953	5.5233732	1.0025712	2.8326775	3172.0744	15.513946	2.4831184	-0.28088083	-0.23977609	1.2143738269805908	2.298361301422119	1015782810	218366981	1015782810.207247
9994	0.75851997	0.94419466	2.7050884	3534.8401	14.928306	4.1777553	0.70507515	-0.15254591	1.0634479522705078	0.07711976766586304	1018131173	398164153	1018131173.377508
10005	3.6360829	-0.39281937	2.4184856	1534.8377	26.701478	2.7099659	0.12473054	-0.022443835	5.635348320007324	2.8450677394866943	1009082390	188867092	1009082390.201514
10011	1.2165064	1.2646526	0.59587567	900.06393	8.2399715	2.5748094	-0.6028429	0.00016674988	1.0630873441696167	-1.2134813070297241	1003999625	900760412	1003999625.886649
10024	2.1194758	1.2825386	0.78244419	1407.6075	15.517386	2.2208738	-0.70891109	-0.013160285	3.5541107654571533	1.7406325340270996	1013413257	49191236	1013413257.042316
10108	5.7041759	0.064716271	0.36501487	1599.7425	45.955294	2.1906589	-0.025878391	0.083270895	5.241413593292236	-1.2376004457473755	1023932377	811294794	1023932377.8077
10186	4.7464077	-0.87024633	2.654899	756.33485	4.7134248	2.8585022	-0.21413914	0.02096104	4.0783162117004395	-2.842658042907715	1026409172	599330306	1026409172.619294
10191	4.2857827	-0.094500195	2.3149371	2353.9304	23.87233	3.7879385	0.2684335	0.036559603	4.542455196380615	-0.44792139530181885	1027046916	314375758	1027046916.3069
10194	4.6847409	-0.73167569	0.20785782	3985.752	12.006117	2.8208351	0.13287524	0.16234374	2.8337793350219727	0.6334540247917175	1005733899	420473099	1005733899.442346
10221	2.5489685	-0.45121475	2.8298612	3695.2736	11.933739	4.3475614	-0.0094275793	0.44720659	1.780026912689209	1.234251618385315	1001302096	223368764	1001302096.245509
10236	5.0298178	0.031030264	2.1797778	549.76584	9.1098925	2.2040199	0.65090573	-0.023026963	2.8793892860412598	-0.7072869539260864	1024598562	551402211	1024598562.567252
10282	3.4992578	0.65935832	2.5409122	1619.5087	22.328537	2.7998001	0.40778234	-0.0071072135	1.5781285762786865	-2.2289440631866455	1020588825	655950904	1020588825.638802
10287	3.7062052	-0.13926755	2.0415383	524.97987	4.4123958	1.4156789	-0.085726183	0.016713668	2.5001914501190186	-0.3588729798793793	1022188389	106622100	1022188389.116247
10403	5.1641313	0.81218456	2.6893902	1876.4341	15.495198	2.654908	-0.067724789	-0.085929854	0.8473609089851379	-1.1221340894699097	1017427486	759983540	1017427486.740623
10423	0.72354439	0.54347775	2.3231171	603.14954	10.254627	1.4908517	0.43779914	-0.078287695	5.548625946044922	-1.4333237409591675	1027125788	857550383	1027125788.864432
10436	1.7044265	0.20734663	0.69245234	638.44626	6.8990444	2.1337536	0.0038151978	-0.066553737	5.810435771942139	0.42836499214172363	1009443734	271224141	1009443734.256184
10480	3.39016	-0.086079836	2.4791025	883.28651	19.076545	1.8617091	0.25676548	-0.040367586	4.2650041580200195	-0.9391867518424988	1028820936	158461332	1028820936.166615
10486	5.5821	0.89664674	0.75664841	921.57315	10.141845	3.1071951	0.04902871	-0.047689516	1.744070053100586	3.032414197921753	1026452249	243831754	1026452249.226723
10583	5.8509131	-0.40898377	0.84684556	1407.6907	11.558645	2.2872036	0.20699054	-0.24555887	4.777041912078857	-0.1570306122303009	1010522129	138315797	1010522129.140588
10591	0.018720449	-0.37384802	1.7999789	1522.8657	8.8045661	1.9296524	-0.0084427526	0.23482688	3.489251136779785	-0.4708874821662903	1017726774	884633780	1017726774.894984
10607	1.1839292	-0.38583684	0.84997601	1600.9637	9.6065028	1.9390177	-0.08886584	-0.063473338	0.20198075473308563	2.411294460296631	1019040480	893169522	1019040480.912475
10676	1.7319119	0.56399737	0.65060144	454.00539	4.6282061	1.3562237	0.069666985	0.13454639	5.492832660675049	-0.42287400364875793	1020672835	659323215	1020672835.663072
10679	6.1474315	-0.47239926	0.82115492	439.16527	9.2272689	3.1682847	-0.12335258	-0.098740663	2.3005340099334717	2.9046809673309326	1004276915	466689825	1004276915.483154
10706	5.6832907	0.47745076	2.4556187	1835.937	10.736532	2.8545098	0.76856008	-0.012247712	4.322200298309326	-1.7983287572860718	1015187611	930179954	1015187611.919544
10783	5.4658918	1.4132828	2.5208692	447.42986	8.8051223	3.0259526	-0.25962603	0.089254603	4.627278804779053	2.3619441986083984	1015457502	167326450	1015457502.152531
10817	6.2480434	1.3361637	0.58219333	2102.0548	9.6092887	4.1268799	-0.0037804589	0.10180092	3.9948642253875732	0.7268080711364746	1022425330	644731641	1022425330.630052
10924	3.0261882	0.2229287	2.564439	1063.8704	10.771592	2.8550353	0.47349672	0.10335495	6.034976482391357	-2.4888393878936768	1017928843	297279358	1017928843.298796
10997	3.8760136	-1.2206058	0.95840319	1005.4373	9.0295772	2.3733564	0.011819511	0.13331051	3.0714516639709473	-2.473715305328369	1018435630	605787277	1018435630.634455
11003	5.8844714	1.3489654	1.6964435	1156.5099	11.133151	3.1819274	-0.62352608	0.018049841	6.106091499328613	1.460945963859558	1004320170	506510377	1004320170.490822
11008	6.0629693	0.7169648	0.39142335	1388.3019	9.720637	2.6602557	-0.21061856	0.10868241	4.318670749664307	-2.185080051422119	1000096677	929722190	1000096677.913831
11011	4.3050623	-0.90697035	2.155996	14736.852	19.96418	5.8413823	-0.11583762	0.0042957933	5.236201763153076	2.208636999130249	1015339779	474315524	1015339779.484
11027	0.75195323	-0.01881944	0.46072802	1805.7773	12.837529	3.3064883	-0.59387428	-0.076147331	4.491302967071533	3.1013095378875732	1020660206	776577592	1020660206.785297
11089	2.8259412	0.23164366	1.2235874	891.69112	15.018979	2.0057217	-0.6623803	0.12957431	4.573012351989746	2.5940239429473877	1000656045	194728136	1000656045.177096
